ID,PATH,TYPE
736,DATASET/G/G-73,GALAXY
737,DATASET/G/G-74,GALAXY
738,DATASET/G/G-75,GALAXY
739,DATASET/G/G-76,GALAXY
740,DATASET/G/G-77,GALAXY
741,DATASET/G/G-78,GALAXY
742,DATASET/G/G-79,GALAXY
743,DATASET/G/G-80,GALAXY
744,DATASET/G/G-81,GALAXY
745,DATASET/G/G-82,GALAXY
746,DATASET/G/G-83,GALAXY
747,DATASET/G/G-84,GALAXY
748,DATASET/G/G-85,GALAXY
749,DATASET/G/G-86,GALAXY
750,DATASET/G/G-87,GALAXY
751,DATASET/G/G-88,GALAXY
752,DATASET/G/G-89,GALAXY
753,DATASET/G/G-90,GALAXY
754,DATASET/G/G-91,GALAXY
755,DATASET/G/G-92,GALAXY
756,DATASET/G/G-93,GALAXY
757,DATASET/G/G-94,GALAXY
758,DATASET/G/G-95,GALAXY
759,DATASET/G/G-96,GALAXY
760,DATASET/G/G-97,GALAXY
761,DATASET/G/G-98,GALAXY
762,DATASET/G/G-99,GALAXY
763,DATASET/G/G-100,GALAXY
764,DATASET/G/G-101,GALAXY
765,DATASET/G/G-102,GALAXY
766,DATASET/G/G-103,GALAXY
767,DATASET/G/G-104,GALAXY
768,DATASET/G/G-105,GALAXY
769,DATASET/G/G-106,GALAXY
770,DATASET/G/G-107,GALAXY
771,DATASET/G/G-108,GALAXY
772,DATASET/G/G-109,GALAXY
773,DATASET/G/G-110,GALAXY
774,DATASET/G/G-111,GALAXY
775,DATASET/G/G-112,GALAXY
776,DATASET/G/G-113,GALAXY
777,DATASET/G/G-114,GALAXY
778,DATASET/G/G-115,GALAXY
779,DATASET/G/G-116,GALAXY
780,DATASET/G/G-117,GALAXY
781,DATASET/G/G-118,GALAXY
782,DATASET/G/G-119,GALAXY
783,DATASET/G/G-120,GALAXY
784,DATASET/G/G-121,GALAXY
785,DATASET/G/G-122,GALAXY
786,DATASET/G/G-123,GALAXY
787,DATASET/G/G-124,GALAXY
788,DATASET/G/G-125,GALAXY
789,DATASET/G/G-126,GALAXY
790,DATASET/G/G-127,GALAXY
791,DATASET/G/G-128,GALAXY
792,DATASET/G/G-129,GALAXY
793,DATASET/G/G-130,GALAXY
794,DATASET/G/G-131,GALAXY
795,DATASET/G/G-132,GALAXY
796,DATASET/G/G-133,GALAXY
797,DATASET/G/G-134,GALAXY
798,DATASET/G/G-135,GALAXY
799,DATASET/G/G-136,GALAXY
800,DATASET/G/G-137,GALAXY
801,DATASET/G/G-138,GALAXY
802,DATASET/G/G-139,GALAXY
803,DATASET/G/G-140,GALAXY
804,DATASET/G/G-141,GALAXY
805,DATASET/G/G-142,GALAXY
806,DATASET/G/G-143,GALAXY
807,DATASET/G/G-144,GALAXY
808,DATASET/G/G-145,GALAXY
809,DATASET/G/G-146,GALAXY
810,DATASET/G/G-147,GALAXY
811,DATASET/G/G-148,GALAXY
812,DATASET/G/G-149,GALAXY
813,DATASET/G/G-150,GALAXY
814,DATASET/G/G-151,GALAXY
815,DATASET/G/G-152,GALAXY
816,DATASET/G/G-153,GALAXY
817,DATASET/G/G-154,GALAXY
818,DATASET/G/G-155,GALAXY
819,DATASET/G/G-156,GALAXY
820,DATASET/G/G-157,GALAXY
821,DATASET/G/G-158,GALAXY
822,DATASET/G/G-159,GALAXY
823,DATASET/G/G-160,GALAXY
824,DATASET/G/G-161,GALAXY
825,DATASET/G/G-162,GALAXY
826,DATASET/G/G-163,GALAXY
827,DATASET/G/G-164,GALAXY
828,DATASET/G/G-165,GALAXY
829,DATASET/G/G-166,GALAXY
830,DATASET/G/G-167,GALAXY
831,DATASET/G/G-168,GALAXY
832,DATASET/G/G-169,GALAXY
833,DATASET/G/G-170,GALAXY
834,DATASET/G/G-171,GALAXY
835,DATASET/G/G-172,GALAXY
836,DATASET/G/G-173,GALAXY
837,DATASET/G/G-174,GALAXY
838,DATASET/G/G-175,GALAXY
839,DATASET/G/G-176,GALAXY
840,DATASET/G/G-177,GALAXY
841,DATASET/G/G-178,GALAXY
842,DATASET/G/G-179,GALAXY
843,DATASET/G/G-180,GALAXY
844,DATASET/G/G-181,GALAXY
845,DATASET/G/G-182,GALAXY
846,DATASET/G/G-183,GALAXY
847,DATASET/G/G-184,GALAXY
848,DATASET/G/G-185,GALAXY
849,DATASET/G/G-186,GALAXY
850,DATASET/G/G-187,GALAXY
851,DATASET/G/G-188,GALAXY
852,DATASET/G/G-189,GALAXY
853,DATASET/G/G-190,GALAXY
854,DATASET/G/G-191,GALAXY
855,DATASET/G/G-192,GALAXY
856,DATASET/G/G-193,GALAXY
857,DATASET/G/G-194,GALAXY
858,DATASET/G/G-195,GALAXY
859,DATASET/G/G-196,GALAXY
860,DATASET/G/G-197,GALAXY
861,DATASET/G/G-198,GALAXY
862,DATASET/G/G-199,GALAXY
863,DATASET/G/G-200,GALAXY
864,DATASET/G/G-201,GALAXY
865,DATASET/G/G-202,GALAXY
866,DATASET/G/G-203,GALAXY
867,DATASET/G/G-204,GALAXY
868,DATASET/G/G-205,GALAXY
869,DATASET/G/G-206,GALAXY
870,DATASET/G/G-207,GALAXY
871,DATASET/G/G-208,GALAXY
872,DATASET/G/G-209,GALAXY
873,DATASET/G/G-210,GALAXY
874,DATASET/G/G-211,GALAXY
875,DATASET/G/G-212,GALAXY
876,DATASET/G/G-213,GALAXY
877,DATASET/G/G-214,GALAXY
878,DATASET/G/G-215,GALAXY
879,DATASET/G/G-216,GALAXY
880,DATASET/G/G-217,GALAXY
881,DATASET/G/G-218,GALAXY
882,DATASET/G/G-219,GALAXY
883,DATASET/G/G-220,GALAXY
884,DATASET/G/G-221,GALAXY
885,DATASET/G/G-222,GALAXY
886,DATASET/G/G-223,GALAXY
887,DATASET/G/G-224,GALAXY
888,DATASET/G/G-225,GALAXY
889,DATASET/G/G-226,GALAXY
890,DATASET/G/G-227,GALAXY
891,DATASET/G/G-228,GALAXY
892,DATASET/G/G-229,GALAXY
893,DATASET/G/G-230,GALAXY
894,DATASET/G/G-231,GALAXY
895,DATASET/G/G-232,GALAXY
896,DATASET/G/G-233,GALAXY
897,DATASET/G/G-234,GALAXY
898,DATASET/G/G-235,GALAXY
899,DATASET/G/G-236,GALAXY
900,DATASET/G/G-237,GALAXY
901,DATASET/G/G-238,GALAXY
902,DATASET/G/G-239,GALAXY
903,DATASET/G/G-240,GALAXY
904,DATASET/G/G-241,GALAXY
905,DATASET/G/G-242,GALAXY
906,DATASET/G/G-243,GALAXY
907,DATASET/G/G-244,GALAXY
908,DATASET/G/G-245,GALAXY
909,DATASET/G/G-246,GALAXY
910,DATASET/G/G-247,GALAXY
911,DATASET/G/G-248,GALAXY
912,DATASET/G/G-249,GALAXY
913,DATASET/G/G-250,GALAXY
914,DATASET/G/G-251,GALAXY
915,DATASET/G/G-252,GALAXY
916,DATASET/G/G-253,GALAXY
917,DATASET/G/G-254,GALAXY
918,DATASET/G/G-255,GALAXY
919,DATASET/G/G-256,GALAXY
920,DATASET/G/G-257,GALAXY
921,DATASET/G/G-258,GALAXY
922,DATASET/G/G-259,GALAXY
923,DATASET/G/G-260,GALAXY
924,DATASET/G/G-261,GALAXY
925,DATASET/G/G-262,GALAXY
926,DATASET/G/G-263,GALAXY
927,DATASET/G/G-264,GALAXY
928,DATASET/G/G-265,GALAXY
929,DATASET/G/G-266,GALAXY
930,DATASET/G/G-267,GALAXY
931,DATASET/G/G-268,GALAXY
932,DATASET/G/G-269,GALAXY
933,DATASET/G/G-270,GALAXY
934,DATASET/G/G-271,GALAXY
935,DATASET/G/G-272,GALAXY
936,DATASET/G/G-273,GALAXY
937,DATASET/G/G-274,GALAXY
938,DATASET/G/G-275,GALAXY
939,DATASET/G/G-276,GALAXY
940,DATASET/G/G-277,GALAXY
941,DATASET/G/G-278,GALAXY
942,DATASET/G/G-279,GALAXY
943,DATASET/G/G-280,GALAXY
944,DATASET/G/G-281,GALAXY
945,DATASET/G/G-282,GALAXY
946,DATASET/G/G-283,GALAXY
947,DATASET/G/G-284,GALAXY
948,DATASET/G/G-285,GALAXY
949,DATASET/G/G-286,GALAXY
950,DATASET/G/G-287,GALAXY
951,DATASET/G/G-288,GALAXY
952,DATASET/G/G-289,GALAXY
953,DATASET/G/G-290,GALAXY
954,DATASET/G/G-291,GALAXY
955,DATASET/G/G-292,GALAXY
956,DATASET/G/G-293,GALAXY
957,DATASET/G/G-294,GALAXY
958,DATASET/G/G-295,GALAXY
959,DATASET/G/G-296,GALAXY
960,DATASET/G/G-297,GALAXY
961,DATASET/G/G-298,GALAXY
962,DATASET/G/G-299,GALAXY
963,DATASET/G/G-300,GALAXY
964,DATASET/G/G-301,GALAXY
965,DATASET/G/G-302,GALAXY
966,DATASET/G/G-303,GALAXY
967,DATASET/G/G-304,GALAXY
968,DATASET/G/G-305,GALAXY
969,DATASET/G/G-306,GALAXY
970,DATASET/G/G-307,GALAXY
971,DATASET/G/G-308,GALAXY
972,DATASET/G/G-309,GALAXY
973,DATASET/G/G-310,GALAXY
974,DATASET/G/G-311,GALAXY
975,DATASET/G/G-312,GALAXY
976,DATASET/G/G-313,GALAXY
977,DATASET/G/G-314,GALAXY
978,DATASET/G/G-315,GALAXY
979,DATASET/G/G-316,GALAXY
980,DATASET/G/G-317,GALAXY
981,DATASET/G/G-318,GALAXY
982,DATASET/G/G-319,GALAXY
983,DATASET/G/G-320,GALAXY
984,DATASET/G/G-321,GALAXY
985,DATASET/G/G-322,GALAXY
986,DATASET/G/G-323,GALAXY
987,DATASET/G/G-324,GALAXY
988,DATASET/G/G-325,GALAXY
989,DATASET/G/G-326,GALAXY
990,DATASET/G/G-327,GALAXY
991,DATASET/G/G-328,GALAXY
992,DATASET/G/G-329,GALAXY
993,DATASET/G/G-330,GALAXY
994,DATASET/G/G-331,GALAXY
995,DATASET/G/G-332,GALAXY
996,DATASET/G/G-333,GALAXY
997,DATASET/G/G-334,GALAXY
998,DATASET/G/G-335,GALAXY
999,DATASET/G/G-336,GALAXY
1000,DATASET/G/G-337,GALAXY
1001,DATASET/G/G-338,GALAXY
1002,DATASET/G/G-339,GALAXY
1003,DATASET/G/G-340,GALAXY
1004,DATASET/G/G-341,GALAXY
1005,DATASET/G/G-342,GALAXY
1006,DATASET/G/G-343,GALAXY
1007,DATASET/G/G-344,GALAXY
1008,DATASET/G/G-345,GALAXY
1009,DATASET/G/G-346,GALAXY
1010,DATASET/G/G-347,GALAXY
1011,DATASET/G/G-348,GALAXY
1012,DATASET/G/G-349,GALAXY
1013,DATASET/G/G-350,GALAXY
1014,DATASET/G/G-351,GALAXY
1015,DATASET/G/G-352,GALAXY
1016,DATASET/G/G-353,GALAXY
1017,DATASET/G/G-354,GALAXY
1018,DATASET/G/G-355,GALAXY
1019,DATASET/G/G-356,GALAXY
1020,DATASET/G/G-357,GALAXY
1021,DATASET/G/G-358,GALAXY
1022,DATASET/G/G-359,GALAXY
1023,DATASET/G/G-360,GALAXY
1024,DATASET/G/G-361,GALAXY
1025,DATASET/G/G-362,GALAXY
1026,DATASET/G/G-363,GALAXY
1027,DATASET/G/G-364,GALAXY
1028,DATASET/G/G-365,GALAXY
1029,DATASET/G/G-366,GALAXY
1030,DATASET/G/G-367,GALAXY
1031,DATASET/G/G-368,GALAXY
1032,DATASET/G/G-369,GALAXY
1033,DATASET/G/G-370,GALAXY
1034,DATASET/G/G-371,GALAXY
1035,DATASET/G/G-372,GALAXY
1036,DATASET/G/G-373,GALAXY
1037,DATASET/G/G-374,GALAXY
1038,DATASET/G/G-375,GALAXY
1039,DATASET/G/G-376,GALAXY
1040,DATASET/G/G-377,GALAXY
1041,DATASET/G/G-378,GALAXY
1042,DATASET/G/G-379,GALAXY
1043,DATASET/G/G-380,GALAXY
1044,DATASET/G/G-381,GALAXY
1045,DATASET/G/G-382,GALAXY
1046,DATASET/G/G-383,GALAXY
1047,DATASET/G/G-384,GALAXY
1048,DATASET/G/G-385,GALAXY
1049,DATASET/G/G-386,GALAXY
1050,DATASET/G/G-387,GALAXY
1051,DATASET/G/G-388,GALAXY
1052,DATASET/G/G-389,GALAXY
1053,DATASET/G/G-390,GALAXY
1054,DATASET/G/G-391,GALAXY
1055,DATASET/G/G-392,GALAXY
1056,DATASET/G/G-393,GALAXY
1057,DATASET/G/G-394,GALAXY
1058,DATASET/G/G-395,GALAXY
1059,DATASET/G/G-396,GALAXY
1060,DATASET/G/G-397,GALAXY
1061,DATASET/G/G-398,GALAXY
1062,DATASET/G/G-399,GALAXY
1063,DATASET/G/G-400,GALAXY
1064,DATASET/G/G-401,GALAXY
1065,DATASET/G/G-402,GALAXY
1066,DATASET/G/G-403,GALAXY
1067,DATASET/G/G-404,GALAXY
1068,DATASET/G/G-405,GALAXY
1069,DATASET/G/G-406,GALAXY
1070,DATASET/G/G-407,GALAXY
1071,DATASET/G/G-408,GALAXY
1072,DATASET/G/G-409,GALAXY
1073,DATASET/G/G-410,GALAXY
1074,DATASET/G/G-411,GALAXY
1075,DATASET/G/G-412,GALAXY
1076,DATASET/G/G-413,GALAXY
1077,DATASET/G/G-414,GALAXY
1078,DATASET/G/G-415,GALAXY
1079,DATASET/G/G-416,GALAXY
1080,DATASET/G/G-417,GALAXY
1081,DATASET/G/G-418,GALAXY
1082,DATASET/G/G-419,GALAXY
1083,DATASET/G/G-420,GALAXY
1084,DATASET/G/G-421,GALAXY
1085,DATASET/G/G-422,GALAXY
1086,DATASET/G/G-423,GALAXY
1087,DATASET/G/G-424,GALAXY
1088,DATASET/G/G-425,GALAXY
1089,DATASET/G/G-426,GALAXY
1090,DATASET/G/G-427,GALAXY
1091,DATASET/G/G-428,GALAXY
1092,DATASET/G/G-429,GALAXY
1093,DATASET/G/G-430,GALAXY
1094,DATASET/G/G-431,GALAXY
1095,DATASET/G/G-432,GALAXY
1096,DATASET/G/G-433,GALAXY
1097,DATASET/G/G-434,GALAXY
1098,DATASET/G/G-435,GALAXY
1099,DATASET/G/G-436,GALAXY
1100,DATASET/G/G-437,GALAXY
1101,DATASET/G/G-438,GALAXY
1102,DATASET/G/G-439,GALAXY
1103,DATASET/G/G-440,GALAXY
1104,DATASET/G/G-441,GALAXY
1105,DATASET/G/G-442,GALAXY
1106,DATASET/G/G-443,GALAXY
1107,DATASET/G/G-444,GALAXY
1108,DATASET/G/G-445,GALAXY
1109,DATASET/G/G-446,GALAXY
1110,DATASET/G/G-447,GALAXY
1111,DATASET/G/G-448,GALAXY
1112,DATASET/G/G-449,GALAXY
1113,DATASET/G/G-450,GALAXY
1114,DATASET/G/G-451,GALAXY
1115,DATASET/G/G-452,GALAXY
1116,DATASET/G/G-453,GALAXY
1117,DATASET/G/G-454,GALAXY
1118,DATASET/G/G-455,GALAXY
1119,DATASET/G/G-456,GALAXY
1120,DATASET/G/G-457,GALAXY
1121,DATASET/G/G-458,GALAXY
1122,DATASET/G/G-459,GALAXY
1123,DATASET/G/G-460,GALAXY
1124,DATASET/G/G-461,GALAXY
1125,DATASET/G/G-462,GALAXY
1126,DATASET/G/G-463,GALAXY
1127,DATASET/G/G-464,GALAXY
1128,DATASET/G/G-465,GALAXY
1129,DATASET/G/G-466,GALAXY
1130,DATASET/G/G-467,GALAXY
1131,DATASET/G/G-468,GALAXY
1132,DATASET/G/G-469,GALAXY
1133,DATASET/G/G-470,GALAXY
1134,DATASET/G/G-471,GALAXY
1135,DATASET/G/G-472,GALAXY
1136,DATASET/G/G-473,GALAXY
1137,DATASET/G/G-474,GALAXY
1138,DATASET/G/G-475,GALAXY
1139,DATASET/G/G-476,GALAXY
1140,DATASET/G/G-477,GALAXY
1141,DATASET/G/G-478,GALAXY
1142,DATASET/G/G-479,GALAXY
1143,DATASET/G/G-480,GALAXY
1144,DATASET/G/G-481,GALAXY
1145,DATASET/G/G-482,GALAXY
1146,DATASET/G/G-483,GALAXY
1147,DATASET/G/G-484,GALAXY
1148,DATASET/G/G-485,GALAXY
1149,DATASET/G/G-486,GALAXY
1150,DATASET/G/G-487,GALAXY
1151,DATASET/G/G-488,GALAXY
1152,DATASET/G/G-489,GALAXY
1153,DATASET/G/G-490,GALAXY
1154,DATASET/G/G-491,GALAXY
1155,DATASET/G/G-492,GALAXY
1156,DATASET/G/G-493,GALAXY
1157,DATASET/G/G-494,GALAXY
1158,DATASET/G/G-495,GALAXY
1159,DATASET/G/G-496,GALAXY
1160,DATASET/G/G-497,GALAXY
1161,DATASET/G/G-498,GALAXY
1162,DATASET/G/G-499,GALAXY
1163,DATASET/G/G-500,GALAXY
1164,DATASET/G/G-501,GALAXY
1165,DATASET/G/G-502,GALAXY
1166,DATASET/G/G-503,GALAXY
1167,DATASET/G/G-504,GALAXY
1168,DATASET/G/G-505,GALAXY
1169,DATASET/G/G-506,GALAXY
1170,DATASET/G/G-507,GALAXY
1171,DATASET/G/G-508,GALAXY
1172,DATASET/G/G-509,GALAXY
1173,DATASET/G/G-510,GALAXY
1174,DATASET/G/G-511,GALAXY
1175,DATASET/G/G-512,GALAXY
1176,DATASET/G/G-513,GALAXY
1177,DATASET/G/G-514,GALAXY
1178,DATASET/G/G-515,GALAXY
1179,DATASET/G/G-516,GALAXY
1180,DATASET/G/G-517,GALAXY
1181,DATASET/G/G-518,GALAXY
1182,DATASET/G/G-519,GALAXY
1183,DATASET/G/G-520,GALAXY
1184,DATASET/G/G-521,GALAXY
1185,DATASET/G/G-522,GALAXY
1186,DATASET/G/G-523,GALAXY
1187,DATASET/G/G-524,GALAXY
1188,DATASET/G/G-525,GALAXY
1189,DATASET/G/G-526,GALAXY
1190,DATASET/G/G-527,GALAXY
1191,DATASET/G/G-528,GALAXY
1192,DATASET/G/G-529,GALAXY
1193,DATASET/G/G-530,GALAXY
1194,DATASET/G/G-531,GALAXY
1195,DATASET/G/G-532,GALAXY
1196,DATASET/G/G-533,GALAXY
1197,DATASET/G/G-534,GALAXY
1198,DATASET/G/G-535,GALAXY
1199,DATASET/G/G-536,GALAXY
1200,DATASET/G/G-537,GALAXY
1201,DATASET/G/G-538,GALAXY
1202,DATASET/G/G-539,GALAXY
1203,DATASET/G/G-540,GALAXY
1204,DATASET/G/G-541,GALAXY
1205,DATASET/G/G-542,GALAXY
1206,DATASET/G/G-543,GALAXY
1207,DATASET/G/G-544,GALAXY
1208,DATASET/G/G-545,GALAXY
1209,DATASET/G/G-546,GALAXY
1210,DATASET/G/G-547,GALAXY
1211,DATASET/G/G-548,GALAXY
1212,DATASET/G/G-549,GALAXY
1213,DATASET/G/G-550,GALAXY
1214,DATASET/G/G-551,GALAXY
1215,DATASET/G/G-552,GALAXY
1216,DATASET/G/G-553,GALAXY
1217,DATASET/G/G-554,GALAXY
1218,DATASET/G/G-555,GALAXY
1219,DATASET/G/G-556,GALAXY
1220,DATASET/G/G-557,GALAXY
1221,DATASET/G/G-558,GALAXY
1222,DATASET/G/G-559,GALAXY
1223,DATASET/G/G-560,GALAXY
1224,DATASET/G/G-561,GALAXY
1225,DATASET/G/G-562,GALAXY
1226,DATASET/G/G-563,GALAXY
1227,DATASET/G/G-564,GALAXY
1228,DATASET/G/G-565,GALAXY
1229,DATASET/G/G-566,GALAXY
1230,DATASET/G/G-567,GALAXY
1231,DATASET/G/G-568,GALAXY
1232,DATASET/G/G-569,GALAXY
1233,DATASET/G/G-570,GALAXY
1234,DATASET/G/G-571,GALAXY
1235,DATASET/G/G-572,GALAXY
1236,DATASET/G/G-573,GALAXY
1237,DATASET/G/G-574,GALAXY
1238,DATASET/G/G-575,GALAXY
1239,DATASET/G/G-576,GALAXY
1240,DATASET/G/G-577,GALAXY
1241,DATASET/G/G-578,GALAXY
1242,DATASET/G/G-579,GALAXY
1243,DATASET/G/G-580,GALAXY
1244,DATASET/G/G-581,GALAXY
1245,DATASET/G/G-582,GALAXY
1246,DATASET/G/G-583,GALAXY
1247,DATASET/G/G-584,GALAXY
1248,DATASET/G/G-585,GALAXY
1249,DATASET/G/G-586,GALAXY
1250,DATASET/G/G-587,GALAXY
1251,DATASET/G/G-588,GALAXY
1252,DATASET/G/G-589,GALAXY
1253,DATASET/G/G-590,GALAXY
1254,DATASET/G/G-591,GALAXY
1255,DATASET/G/G-592,GALAXY
1256,DATASET/G/G-593,GALAXY
1257,DATASET/G/G-594,GALAXY
1258,DATASET/G/G-595,GALAXY
1259,DATASET/G/G-596,GALAXY
1260,DATASET/G/G-597,GALAXY
1261,DATASET/G/G-598,GALAXY
1262,DATASET/G/G-599,GALAXY
1263,DATASET/G/G-600,GALAXY
1264,DATASET/G/G-601,GALAXY
1265,DATASET/G/G-602,GALAXY
1266,DATASET/G/G-603,GALAXY
1267,DATASET/G/G-604,GALAXY
1268,DATASET/G/G-605,GALAXY
1269,DATASET/G/G-606,GALAXY
1270,DATASET/G/G-607,GALAXY
1271,DATASET/G/G-608,GALAXY
1272,DATASET/G/G-609,GALAXY
1273,DATASET/G/G-610,GALAXY
1274,DATASET/G/G-611,GALAXY
1275,DATASET/G/G-612,GALAXY
1276,DATASET/G/G-613,GALAXY
1277,DATASET/G/G-614,GALAXY
1278,DATASET/G/G-615,GALAXY
1279,DATASET/G/G-616,GALAXY
1280,DATASET/G/G-617,GALAXY
1281,DATASET/G/G-618,GALAXY
1282,DATASET/G/G-619,GALAXY
1283,DATASET/G/G-620,GALAXY
1284,DATASET/G/G-621,GALAXY
1285,DATASET/G/G-622,GALAXY
1286,DATASET/G/G-623,GALAXY
1287,DATASET/G/G-624,GALAXY
1288,DATASET/G/G-625,GALAXY
1289,DATASET/G/G-626,GALAXY
1290,DATASET/G/G-627,GALAXY
1291,DATASET/G/G-628,GALAXY
1292,DATASET/G/G-629,GALAXY
1293,DATASET/G/G-630,GALAXY
1294,DATASET/G/G-631,GALAXY
1295,DATASET/G/G-632,GALAXY
1296,DATASET/G/G-633,GALAXY
1297,DATASET/G/G-634,GALAXY
1298,DATASET/G/G-635,GALAXY
1299,DATASET/G/G-636,GALAXY
1300,DATASET/G/G-637,GALAXY
1301,DATASET/G/G-638,GALAXY
1302,DATASET/G/G-639,GALAXY
1303,DATASET/G/G-640,GALAXY
1304,DATASET/G/G-641,GALAXY
1305,DATASET/G/G-642,GALAXY
1306,DATASET/G/G-643,GALAXY
1307,DATASET/G/G-644,GALAXY
1308,DATASET/G/G-645,GALAXY
1309,DATASET/G/G-646,GALAXY
1310,DATASET/G/G-647,GALAXY
1311,DATASET/G/G-648,GALAXY
1312,DATASET/G/G-649,GALAXY
1313,DATASET/G/G-650,GALAXY
1314,DATASET/G/G-651,GALAXY
1315,DATASET/G/G-652,GALAXY
1316,DATASET/G/G-653,GALAXY
1317,DATASET/G/G-654,GALAXY
1318,DATASET/G/G-655,GALAXY
1319,DATASET/G/G-656,GALAXY
1320,DATASET/G/G-657,GALAXY
1321,DATASET/G/G-658,GALAXY
1322,DATASET/G/G-659,GALAXY
1323,DATASET/G/G-660,GALAXY
1324,DATASET/G/G-661,GALAXY
1325,DATASET/G/G-662,GALAXY
1326,DATASET/G/G-663,GALAXY
1327,DATASET/G/G-664,GALAXY
1328,DATASET/G/G-665,GALAXY
1329,DATASET/G/G-666,GALAXY
1330,DATASET/G/G-667,GALAXY
1331,DATASET/G/G-668,GALAXY
1332,DATASET/G/G-669,GALAXY
1333,DATASET/G/G-670,GALAXY
1334,DATASET/G/G-671,GALAXY
1335,DATASET/G/G-672,GALAXY
1336,DATASET/G/G-673,GALAXY
1337,DATASET/G/G-674,GALAXY
1338,DATASET/G/G-675,GALAXY
1339,DATASET/G/G-676,GALAXY
1340,DATASET/G/G-677,GALAXY
1341,DATASET/G/G-678,GALAXY
1342,DATASET/G/G-679,GALAXY
1343,DATASET/G/G-680,GALAXY
1344,DATASET/G/G-681,GALAXY
1345,DATASET/G/G-682,GALAXY
1346,DATASET/G/G-683,GALAXY
1347,DATASET/G/G-684,GALAXY
1348,DATASET/G/G-685,GALAXY
1349,DATASET/G/G-686,GALAXY
1350,DATASET/G/G-687,GALAXY
1351,DATASET/G/G-688,GALAXY
1352,DATASET/G/G-689,GALAXY
1353,DATASET/G/G-690,GALAXY
1354,DATASET/G/G-691,GALAXY
1355,DATASET/G/G-692,GALAXY
1356,DATASET/G/G-693,GALAXY
1357,DATASET/G/G-694,GALAXY
1358,DATASET/G/G-695,GALAXY
1359,DATASET/G/G-696,GALAXY
1360,DATASET/G/G-697,GALAXY
1361,DATASET/G/G-698,GALAXY
1362,DATASET/G/G-699,GALAXY
1363,DATASET/G/G-700,GALAXY
1364,DATASET/G/G-701,GALAXY
1365,DATASET/G/G-702,GALAXY
1366,DATASET/G/G-703,GALAXY
1367,DATASET/G/G-704,GALAXY
1368,DATASET/G/G-705,GALAXY
1369,DATASET/G/G-706,GALAXY
1370,DATASET/G/G-707,GALAXY
1371,DATASET/G/G-708,GALAXY
1372,DATASET/G/G-709,GALAXY
1373,DATASET/G/G-710,GALAXY
1374,DATASET/G/G-711,GALAXY
1375,DATASET/G/G-712,GALAXY
1376,DATASET/G/G-713,GALAXY
1377,DATASET/G/G-714,GALAXY
1378,DATASET/G/G-715,GALAXY
1379,DATASET/G/G-716,GALAXY
1380,DATASET/G/G-717,GALAXY
1381,DATASET/G/G-718,GALAXY
1382,DATASET/G/G-719,GALAXY
1383,DATASET/G/G-720,GALAXY
1384,DATASET/G/G-721,GALAXY
1385,DATASET/G/G-722,GALAXY
1386,DATASET/G/G-723,GALAXY
1387,DATASET/G/G-724,GALAXY
1388,DATASET/G/G-725,GALAXY
1389,DATASET/G/G-726,GALAXY
1390,DATASET/G/G-727,GALAXY
1391,DATASET/G/G-728,GALAXY
1392,DATASET/G/G-729,GALAXY
1393,DATASET/G/G-730,GALAXY
1394,DATASET/G/G-731,GALAXY
1395,DATASET/G/G-732,GALAXY
1396,DATASET/G/G-733,GALAXY
1397,DATASET/G/G-734,GALAXY
1398,DATASET/G/G-735,GALAXY
1399,DATASET/G/G-736,GALAXY
1400,DATASET/G/G-737,GALAXY
1401,DATASET/G/G-738,GALAXY
1402,DATASET/G/G-739,GALAXY
1403,DATASET/G/G-740,GALAXY
1404,DATASET/G/G-741,GALAXY
1405,DATASET/G/G-742,GALAXY
1406,DATASET/G/G-743,GALAXY
1407,DATASET/G/G-744,GALAXY
1408,DATASET/G/G-745,GALAXY
1409,DATASET/G/G-746,GALAXY
1410,DATASET/G/G-747,GALAXY
1411,DATASET/G/G-748,GALAXY
1412,DATASET/G/G-749,GALAXY
1413,DATASET/G/G-750,GALAXY
1414,DATASET/G/G-751,GALAXY
1415,DATASET/G/G-752,GALAXY
1416,DATASET/G/G-753,GALAXY
1417,DATASET/G/G-754,GALAXY
1418,DATASET/G/G-755,GALAXY
1419,DATASET/G/G-756,GALAXY
1420,DATASET/G/G-757,GALAXY
1421,DATASET/G/G-758,GALAXY
1422,DATASET/G/G-759,GALAXY
1423,DATASET/G/G-760,GALAXY
1424,DATASET/G/G-761,GALAXY
1425,DATASET/G/G-762,GALAXY
1426,DATASET/G/G-763,GALAXY
1427,DATASET/G/G-764,GALAXY
1428,DATASET/G/G-765,GALAXY
1429,DATASET/G/G-766,GALAXY
1430,DATASET/G/G-767,GALAXY
1431,DATASET/G/G-768,GALAXY
1432,DATASET/G/G-769,GALAXY
1433,DATASET/G/G-770,GALAXY
1434,DATASET/G/G-771,GALAXY
1435,DATASET/G/G-772,GALAXY
1436,DATASET/G/G-773,GALAXY
1437,DATASET/G/G-774,GALAXY
1438,DATASET/G/G-775,GALAXY
1439,DATASET/G/G-776,GALAXY
1440,DATASET/G/G-777,GALAXY
1441,DATASET/G/G-778,GALAXY
1442,DATASET/G/G-779,GALAXY
1443,DATASET/G/G-780,GALAXY
1444,DATASET/G/G-781,GALAXY
1445,DATASET/G/G-782,GALAXY
1446,DATASET/G/G-783,GALAXY
1447,DATASET/G/G-784,GALAXY
